fishery,management_area,target,opening_year,sex,size,molting,soft,new_pliable,new,old,very_old,very_very_old,unknown,total
TR13,bristol_bay,red_king_crab,2013,female,112,0,0,0,121,0,0,0,1,122
TR13,bristol_bay,red_king_crab,2013,female,113,0,0,0,118,0,0,0,0,118
TR13,bristol_bay,red_king_crab,2013,female,114,0,0,0,87,0,0,0,2,89
TR13,bristol_bay,red_king_crab,2013,female,115,0,0,0,103,0,0,0,0,103
TR13,bristol_bay,red_king_crab,2013,female,116,0,0,0,104,0,0,0,0,104
TR13,bristol_bay,red_king_crab,2013,female,117,0,0,0,69,0,0,0,0,69
TR13,bristol_bay,red_king_crab,2013,female,118,0,0,0,83,0,0,0,1,84
TR13,bristol_bay,red_king_crab,2013,female,119,0,0,0,73,0,0,0,1,74
TR13,bristol_bay,red_king_crab,2013,female,120,0,0,0,95,1,0,0,1,97
TR13,bristol_bay,red_king_crab,2013,female,121,0,0,0,62,0,0,0,0,62
TR13,bristol_bay,red_king_crab,2013,female,122,0,0,0,64,0,0,0,0,64
TR13,bristol_bay,red_king_crab,2013,female,123,0,0,0,62,0,0,0,0,62
TR13,bristol_bay,red_king_crab,2013,female,124,0,0,0,100,0,0,0,0,100
TR13,bristol_bay,red_king_crab,2013,female,125,0,0,0,103,0,0,0,2,105
TR13,bristol_bay,red_king_crab,2013,female,126,0,0,0,92,1,0,0,1,94
TR13,bristol_bay,red_king_crab,2013,female,127,0,0,0,101,1,0,0,0,102
TR13,bristol_bay,red_king_crab,2013,female,128,0,0,0,99,0,0,0,0,99
TR13,bristol_bay,red_king_crab,2013,female,129,0,0,0,113,3,0,0,1,117
TR13,bristol_bay,red_king_crab,2013,female,130,0,0,0,110,2,0,0,1,113
TR13,bristol_bay,red_king_crab,2013,female,131,0,0,0,90,0,0,0,0,90
TR13,bristol_bay,red_king_crab,2013,female,132,0,0,0,108,0,0,0,0,108
TR13,bristol_bay,red_king_crab,2013,female,133,0,0,0,114,1,0,0,2,117
TR13,bristol_bay,red_king_crab,2013,female,134,0,0,0,118,1,1,0,0,120
TR13,bristol_bay,red_king_crab,2013,female,135,0,0,0,105,2,1,0,0,108
TR13,bristol_bay,red_king_crab,2013,female,136,0,0,0,96,0,0,0,0,96
TR13,bristol_bay,red_king_crab,2013,female,137,0,0,0,73,1,0,0,0,74
TR13,bristol_bay,red_king_crab,2013,female,138,0,0,0,93,1,0,0,1,95
TR13,bristol_bay,red_king_crab,2013,female,139,0,0,0,69,0,0,0,2,71
TR13,bristol_bay,red_king_crab,2013,female,140,0,0,0,81,0,0,0,1,82
TR13,bristol_bay,red_king_crab,2013,female,141,0,0,0,62,0,0,0,0,62
TR13,bristol_bay,red_king_crab,2013,female,142,0,0,0,59,0,0,0,0,59
TR13,bristol_bay,red_king_crab,2013,female,143,0,0,0,49,0,0,0,0,49
TR13,bristol_bay,red_king_crab,2013,female,144,0,0,0,39,0,0,0,1,40
TR13,bristol_bay,red_king_crab,2013,female,145,0,0,0,38,0,0,0,0,38
TR13,bristol_bay,red_king_crab,2013,female,146,0,0,0,35,0,0,0,0,35
TR13,bristol_bay,red_king_crab,2013,female,147,0,0,0,30,0,0,0,0,30
TR13,bristol_bay,red_king_crab,2013,female,148,0,0,0,29,0,0,0,0,29
TR13,bristol_bay,red_king_crab,2013,female,149,0,0,0,25,1,0,0,0,26
TR13,bristol_bay,red_king_crab,2013,female,150,0,0,0,19,1,0,0,0,20
TR13,bristol_bay,red_king_crab,2013,female,151,0,0,0,13,0,0,0,0,13
TR13,bristol_bay,red_king_crab,2013,female,152,0,0,0,13,2,0,0,0,15
TR13,bristol_bay,red_king_crab,2013,female,153,0,0,0,18,0,0,0,0,18
TR13,bristol_bay,red_king_crab,2013,female,154,0,0,0,11,0,0,0,0,11
TR13,bristol_bay,red_king_crab,2013,female,155,0,0,0,11,0,0,0,0,11
TR13,bristol_bay,red_king_crab,2013,female,156,0,0,0,7,0,0,0,0,7
TR13,bristol_bay,red_king_crab,2013,female,157,0,0,0,6,1,0,0,0,7
TR13,bristol_bay,red_king_crab,2013,female,158,0,0,0,4,0,0,0,0,4
TR13,bristol_bay,red_king_crab,2013,female,159,0,0,0,8,0,0,0,0,8
TR13,bristol_bay,red_king_crab,2013,female,160,0,0,0,2,1,0,0,0,3
TR13,bristol_bay,red_king_crab,2013,female,161,0,0,0,3,0,0,0,0,3
TR13,bristol_bay,red_king_crab,2013,female,163,0,0,0,2,0,0,0,0,2
TR13,bristol_bay,red_king_crab,2013,female,164,0,0,0,3,0,0,0,0,3
TR13,bristol_bay,red_king_crab,2013,female,168,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,16,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,28,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,39,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,56,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,65,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,66,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,67,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,70,0,0,0,3,0,0,0,0,3
TR14,bristol_bay,red_king_crab,2014,female,71,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,72,0,0,0,2,0,0,0,0,2
TR14,bristol_bay,red_king_crab,2014,female,73,0,0,0,4,0,0,0,0,4
TR14,bristol_bay,red_king_crab,2014,female,74,0,0,0,4,0,0,0,0,4
TR14,bristol_bay,red_king_crab,2014,female,75,0,0,0,7,0,0,0,0,7
TR14,bristol_bay,red_king_crab,2014,female,76,0,0,0,4,0,0,0,0,4
TR14,bristol_bay,red_king_crab,2014,female,77,0,0,0,2,0,0,0,0,2
TR14,bristol_bay,red_king_crab,2014,female,78,0,0,0,2,0,0,0,0,2
TR14,bristol_bay,red_king_crab,2014,female,79,0,0,0,3,0,0,0,0,3
TR14,bristol_bay,red_king_crab,2014,female,80,0,0,0,8,0,0,0,0,8
TR14,bristol_bay,red_king_crab,2014,female,81,0,0,0,3,0,0,0,0,3
TR14,bristol_bay,red_king_crab,2014,female,82,0,0,0,5,0,0,0,0,5
TR14,bristol_bay,red_king_crab,2014,female,83,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,84,0,0,0,6,0,0,0,0,6
TR14,bristol_bay,red_king_crab,2014,female,85,0,0,0,4,0,0,0,0,4
TR14,bristol_bay,red_king_crab,2014,female,86,0,0,0,2,0,0,0,0,2
TR14,bristol_bay,red_king_crab,2014,female,87,0,0,0,3,0,0,0,0,3
TR14,bristol_bay,red_king_crab,2014,female,88,0,0,0,5,0,0,0,0,5
TR14,bristol_bay,red_king_crab,2014,female,89,0,0,0,9,0,0,0,0,9
TR14,bristol_bay,red_king_crab,2014,female,90,0,0,0,17,0,0,0,0,17
TR14,bristol_bay,red_king_crab,2014,female,91,0,0,0,10,0,0,0,0,10
TR14,bristol_bay,red_king_crab,2014,female,92,0,0,0,9,0,0,0,0,9
TR14,bristol_bay,red_king_crab,2014,female,93,0,0,0,10,0,0,0,0,10
TR14,bristol_bay,red_king_crab,2014,female,94,0,0,0,10,0,0,0,0,10
TR14,bristol_bay,red_king_crab,2014,female,95,0,0,0,9,0,0,0,0,9
TR14,bristol_bay,red_king_crab,2014,female,96,0,0,0,19,0,0,0,0,19
TR14,bristol_bay,red_king_crab,2014,female,97,0,0,0,11,0,0,0,0,11
TR14,bristol_bay,red_king_crab,2014,female,98,0,0,0,16,0,0,0,0,16
TR14,bristol_bay,red_king_crab,2014,female,99,0,0,0,20,0,0,0,0,20
TR14,bristol_bay,red_king_crab,2014,female,100,0,0,0,19,0,0,0,0,19
TR14,bristol_bay,red_king_crab,2014,female,101,0,0,0,11,0,0,0,0,11
TR14,bristol_bay,red_king_crab,2014,female,102,0,0,0,12,0,0,0,0,12
TR14,bristol_bay,red_king_crab,2014,female,103,0,0,0,7,0,0,0,0,7
TR14,bristol_bay,red_king_crab,2014,female,104,0,0,0,24,0,0,0,0,24
TR14,bristol_bay,red_king_crab,2014,female,105,0,0,0,27,0,0,0,0,27
TR14,bristol_bay,red_king_crab,2014,female,106,0,0,0,15,0,0,0,0,15
TR14,bristol_bay,red_king_crab,2014,female,107,0,0,0,33,0,0,0,0,33
TR14,bristol_bay,red_king_crab,2014,female,108,0,0,0,34,0,0,0,0,34
TR14,bristol_bay,red_king_crab,2014,female,109,0,0,0,31,0,0,0,0,31
TR14,bristol_bay,red_king_crab,2014,female,110,0,0,0,38,0,0,0,0,38
TR14,bristol_bay,red_king_crab,2014,female,111,0,0,0,32,0,0,0,0,32
TR14,bristol_bay,red_king_crab,2014,female,112,0,0,0,44,0,0,0,0,44
TR14,bristol_bay,red_king_crab,2014,female,113,0,0,0,38,0,0,0,0,38
TR14,bristol_bay,red_king_crab,2014,female,114,0,0,0,38,0,0,0,0,38
TR14,bristol_bay,red_king_crab,2014,female,115,0,0,0,38,1,0,0,0,39
TR14,bristol_bay,red_king_crab,2014,female,116,0,0,0,34,0,0,0,0,34
TR14,bristol_bay,red_king_crab,2014,female,117,0,0,0,35,1,0,0,0,36
TR14,bristol_bay,red_king_crab,2014,female,118,0,0,0,49,0,0,0,0,49
TR14,bristol_bay,red_king_crab,2014,female,119,0,0,0,43,0,0,0,0,43
TR14,bristol_bay,red_king_crab,2014,female,120,0,0,0,48,1,0,0,0,49
TR14,bristol_bay,red_king_crab,2014,female,121,0,0,0,48,0,0,0,0,48
TR14,bristol_bay,red_king_crab,2014,female,122,0,0,0,34,0,0,0,0,34
TR14,bristol_bay,red_king_crab,2014,female,123,0,0,0,30,0,0,0,0,30
TR14,bristol_bay,red_king_crab,2014,female,124,0,0,0,42,0,0,0,0,42
TR14,bristol_bay,red_king_crab,2014,female,125,0,0,0,51,1,0,0,0,52
TR14,bristol_bay,red_king_crab,2014,female,126,0,0,0,59,0,0,0,0,59
TR14,bristol_bay,red_king_crab,2014,female,127,0,0,0,50,1,0,0,0,51
TR14,bristol_bay,red_king_crab,2014,female,128,0,0,0,47,0,0,0,0,47
TR14,bristol_bay,red_king_crab,2014,female,129,0,0,0,48,0,0,0,0,48
TR14,bristol_bay,red_king_crab,2014,female,130,0,0,0,58,0,0,0,0,58
TR14,bristol_bay,red_king_crab,2014,female,131,0,0,0,52,0,0,0,0,52
TR14,bristol_bay,red_king_crab,2014,female,132,0,0,0,57,1,0,0,0,58
TR14,bristol_bay,red_king_crab,2014,female,133,0,0,0,73,1,0,0,0,74
TR14,bristol_bay,red_king_crab,2014,female,134,0,0,0,62,0,0,0,0,62
TR14,bristol_bay,red_king_crab,2014,female,135,0,0,0,80,0,0,0,0,80
TR14,bristol_bay,red_king_crab,2014,female,136,0,0,0,62,1,0,0,0,63
TR14,bristol_bay,red_king_crab,2014,female,137,0,0,0,75,0,0,0,0,75
TR14,bristol_bay,red_king_crab,2014,female,138,0,0,0,66,0,0,0,0,66
TR14,bristol_bay,red_king_crab,2014,female,139,0,0,0,63,0,0,0,0,63
TR14,bristol_bay,red_king_crab,2014,female,140,0,0,0,66,0,0,0,0,66
TR14,bristol_bay,red_king_crab,2014,female,141,0,0,0,69,0,0,0,0,69
TR14,bristol_bay,red_king_crab,2014,female,142,0,0,0,58,0,0,0,0,58
TR14,bristol_bay,red_king_crab,2014,female,143,0,0,0,67,0,0,0,0,67
TR14,bristol_bay,red_king_crab,2014,female,144,0,0,0,56,0,0,0,0,56
TR14,bristol_bay,red_king_crab,2014,female,145,0,0,0,46,0,0,0,0,46
TR14,bristol_bay,red_king_crab,2014,female,146,0,0,0,51,0,0,0,0,51
TR14,bristol_bay,red_king_crab,2014,female,147,0,0,0,38,0,0,0,0,38
TR14,bristol_bay,red_king_crab,2014,female,148,0,0,0,29,0,0,0,0,29
TR14,bristol_bay,red_king_crab,2014,female,149,0,0,0,29,0,0,0,0,29
TR14,bristol_bay,red_king_crab,2014,female,150,0,0,0,34,0,0,0,0,34
TR14,bristol_bay,red_king_crab,2014,female,151,0,0,0,23,0,0,0,0,23
TR14,bristol_bay,red_king_crab,2014,female,152,0,0,0,33,0,0,0,0,33
TR14,bristol_bay,red_king_crab,2014,female,153,0,0,0,18,0,0,0,0,18
TR14,bristol_bay,red_king_crab,2014,female,154,0,0,0,21,0,0,0,0,21
TR14,bristol_bay,red_king_crab,2014,female,155,0,0,0,14,0,0,0,0,14
TR14,bristol_bay,red_king_crab,2014,female,156,0,0,0,9,0,0,0,0,9
TR14,bristol_bay,red_king_crab,2014,female,157,0,0,0,11,0,0,0,0,11
TR14,bristol_bay,red_king_crab,2014,female,158,0,0,0,5,0,0,0,0,5
TR14,bristol_bay,red_king_crab,2014,female,159,0,0,0,12,0,0,0,0,12
TR14,bristol_bay,red_king_crab,2014,female,160,0,0,0,10,0,0,0,0,10
TR14,bristol_bay,red_king_crab,2014,female,161,0,0,0,6,0,0,0,0,6
TR14,bristol_bay,red_king_crab,2014,female,162,0,0,0,6,0,0,0,0,6
TR14,bristol_bay,red_king_crab,2014,female,163,0,0,0,2,0,0,0,0,2
TR14,bristol_bay,red_king_crab,2014,female,164,0,0,0,4,0,0,0,0,4
TR14,bristol_bay,red_king_crab,2014,female,165,0,0,0,5,0,0,0,0,5
TR14,bristol_bay,red_king_crab,2014,female,166,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,167,0,0,0,4,0,0,0,0,4
TR14,bristol_bay,red_king_crab,2014,female,168,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,170,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,171,0,0,0,2,0,0,0,0,2
TR14,bristol_bay,red_king_crab,2014,female,172,0,0,0,2,0,0,0,0,2
TR14,bristol_bay,red_king_crab,2014,female,177,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,178,0,0,0,1,0,0,0,0,1
TR14,bristol_bay,red_king_crab,2014,female,179,0,0,0,1,0,0,0,0,1
TR15,bristol_bay,red_king_crab,2015,female,1,0,0,0,1,0,0,0,0,1
TR15,bristol_bay,red_king_crab,2015,female,2,0,0,0,1,0,0,0,0,1
TR15,bristol_bay,red_king_crab,2015,female,64,0,0,0,1,0,0,0,0,1
TR15,bristol_bay,red_king_crab,2015,female,71,0,0,0,1,0,0,0,0,1
TR15,bristol_bay,red_king_crab,2015,female,72,0,0,0,3,0,0,0,0,3
TR15,bristol_bay,red_king_crab,2015,female,73,0,0,0,1,0,0,0,0,1
TR15,bristol_bay,red_king_crab,2015,female,74,0,0,0,3,0,0,0,0,3
TR15,bristol_bay,red_king_crab,2015,female,75,0,0,0,3,0,0,0,0,3
TR15,bristol_bay,red_king_crab,2015,female,76,0,0,0,2,0,0,0,0,2
TR15,bristol_bay,red_king_crab,2015,female,77,0,0,0,1,0,0,0,0,1
TR15,bristol_bay,red_king_crab,2015,female,78,0,0,0,6,0,0,0,0,6
TR15,bristol_bay,red_king_crab,2015,female,79,0,0,0,1,0,0,0,1,2
TR15,bristol_bay,red_king_crab,2015,female,80,0,0,0,7,0,0,0,0,7
TR15,bristol_bay,red_king_crab,2015,female,81,0,0,0,2,0,0,0,1,3
TR15,bristol_bay,red_king_crab,2015,female,82,0,0,0,10,0,0,0,0,10
TR15,bristol_bay,red_king_crab,2015,female,83,0,0,0,6,0,0,0,0,6
TR15,bristol_bay,red_king_crab,2015,female,84,0,0,0,13,0,0,0,0,13
TR15,bristol_bay,red_king_crab,2015,female,85,0,0,0,16,0,0,0,0,16
TR15,bristol_bay,red_king_crab,2015,female,86,0,0,0,20,0,0,0,0,20
TR15,bristol_bay,red_king_crab,2015,female,87,0,0,0,17,0,0,0,0,17
TR15,bristol_bay,red_king_crab,2015,female,88,0,0,0,18,0,0,0,0,18
TR15,bristol_bay,red_king_crab,2015,female,89,0,0,0,18,0,0,0,2,20
TR15,bristol_bay,red_king_crab,2015,female,90,0,0,0,25,0,0,0,0,25
TR15,bristol_bay,red_king_crab,2015,female,91,0,0,0,22,0,0,0,1,23
TR15,bristol_bay,red_king_crab,2015,female,92,0,0,0,32,0,0,0,0,32
TR15,bristol_bay,red_king_crab,2015,female,93,0,0,0,18,0,0,0,1,19
TR15,bristol_bay,red_king_crab,2015,female,94,0,0,0,25,0,0,0,0,25
TR15,bristol_bay,red_king_crab,2015,female,95,0,0,0,41,0,0,0,0,41
TR15,bristol_bay,red_king_crab,2015,female,96,0,0,0,28,0,0,0,0,28
TR15,bristol_bay,red_king_crab,2015,female,97,0,0,0,24,0,0,0,0,24
TR15,bristol_bay,red_king_crab,2015,female,98,0,0,0,26,0,0,0,0,26
TR15,bristol_bay,red_king_crab,2015,female,99,0,0,0,27,0,0,0,0,27
TR15,bristol_bay,red_king_crab,2015,female,100,0,0,0,44,0,0,0,1,45
TR15,bristol_bay,red_king_crab,2015,female,101,0,0,0,33,0,0,0,0,33
TR15,bristol_bay,red_king_crab,2015,female,102,0,0,0,38,0,0,0,0,38
TR15,bristol_bay,red_king_crab,2015,female,103,0,0,0,52,0,0,0,0,52
TR15,bristol_bay,red_king_crab,2015,female,104,0,0,0,96,0,0,0,2,98
TR15,bristol_bay,red_king_crab,2015,female,105,0,0,0,74,0,0,0,0,74
TR15,bristol_bay,red_king_crab,2015,female,106,0,0,0,78,0,0,0,2,80
TR15,bristol_bay,red_king_crab,2015,female,107,0,0,0,61,0,0,0,0,61
TR15,bristol_bay,red_king_crab,2015,female,108,0,0,0,124,0,0,0,1,125
TR15,bristol_bay,red_king_crab,2015,female,109,0,0,0,76,0,0,0,1,77
TR15,bristol_bay,red_king_crab,2015,female,110,0,0,0,120,0,0,0,2,122
TR15,bristol_bay,red_king_crab,2015,female,111,0,0,0,103,0,0,0,1,104
TR15,bristol_bay,red_king_crab,2015,female,112,0,0,0,147,0,0,0,0,147
TR15,bristol_bay,red_king_crab,2015,female,113,0,0,0,111,0,0,0,0,111
TR15,bristol_bay,red_king_crab,2015,female,114,0,0,0,164,0,0,0,0,164
TR15,bristol_bay,red_king_crab,2015,female,115,0,0,0,120,0,0,0,0,120
TR15,bristol_bay,red_king_crab,2015,female,116,0,0,0,99,0,0,0,0,99
TR15,bristol_bay,red_king_crab,2015,female,117,0,0,0,88,0,0,0,0,88
TR15,bristol_bay,red_king_crab,2015,female,118,0,0,0,215,0,0,0,0,215
TR15,bristol_bay,red_king_crab,2015,female,119,0,0,0,138,0,0,0,1,139
TR15,bristol_bay,red_king_crab,2015,female,120,0,0,0,233,1,0,0,1,235
TR15,bristol_bay,red_king_crab,2015,female,121,0,0,0,180,0,0,0,0,180
TR15,bristol_bay,red_king_crab,2015,female,122,0,0,0,209,1,0,0,1,211
TR15,bristol_bay,red_king_crab,2015,female,123,0,0,0,179,0,0,0,0,179
TR15,bristol_bay,red_king_crab,2015,female,124,0,0,0,239,0,0,0,1,240
TR15,bristol_bay,red_king_crab,2015,female,125,0,0,0,217,1,0,0,0,218
TR15,bristol_bay,red_king_crab,2015,female,126,0,0,0,178,0,0,0,0,178
TR15,bristol_bay,red_king_crab,2015,female,127,0,0,0,143,0,0,0,0,143
TR15,bristol_bay,red_king_crab,2015,female,128,0,0,0,169,1,0,0,0,170
TR15,bristol_bay,red_king_crab,2015,female,129,0,0,0,127,0,0,0,0,127
TR15,bristol_bay,red_king_crab,2015,female,130,0,0,0,184,1,0,0,1,186
TR15,bristol_bay,red_king_crab,2015,female,131,0,0,0,118,0,0,0,0,118
TR15,bristol_bay,red_king_crab,2015,female,132,0,0,0,180,1,0,0,2,183
TR15,bristol_bay,red_king_crab,2015,female,133,0,0,0,122,1,0,0,1,124
TR15,bristol_bay,red_king_crab,2015,female,134,0,0,0,157,1,0,0,0,158
TR15,bristol_bay,red_king_crab,2015,female,135,0,0,0,113,1,0,0,1,115
TR15,bristol_bay,red_king_crab,2015,female,136,0,0,0,127,0,0,0,1,128
TR15,bristol_bay,red_king_crab,2015,female,137,0,0,0,98,1,0,0,1,100
TR15,bristol_bay,red_king_crab,2015,female,138,0,0,0,164,0,0,0,1,165
TR15,bristol_bay,red_king_crab,2015,female,139,0,0,0,114,0,0,0,0,114
TR15,bristol_bay,red_king_crab,2015,female,140,0,0,0,178,1,0,0,1,180
TR15,bristol_bay,red_king_crab,2015,female,141,0,0,0,108,0,0,0,0,108
TR15,bristol_bay,red_king_crab,2015,female,142,0,0,0,139,0,0,0,1,140
TR15,bristol_bay,red_king_crab,2015,female,143,0,0,0,116,0,0,0,1,117
TR15,bristol_bay,red_king_crab,2015,female,144,0,0,0,133,0,0,0,0,133
TR15,bristol_bay,red_king_crab,2015,female,145,0,0,0,146,0,0,0,1,147
TR15,bristol_bay,red_king_crab,2015,female,146,0,0,0,121,0,0,0,0,121
TR15,bristol_bay,red_king_crab,2015,female,147,0,0,0,65,1,0,0,1,67
TR15,bristol_bay,red_king_crab,2015,female,148,0,0,0,105,0,0,0,0,105
TR15,bristol_bay,red_king_crab,2015,female,149,0,0,0,82,0,0,0,0,82
TR15,bristol_bay,red_king_crab,2015,female,150,0,0,0,89,0,0,0,0,89
TR15,bristol_bay,red_king_crab,2015,female,151,0,0,0,45,0,0,0,0,45
TR15,bristol_bay,red_king_crab,2015,female,152,0,0,0,71,1,0,0,0,72
TR15,bristol_bay,red_king_crab,2015,female,153,0,0,0,49,0,0,0,1,50
TR15,bristol_bay,red_king_crab,2015,female,154,0,0,0,67,0,0,0,0,67
TR15,bristol_bay,red_king_crab,2015,female,155,0,0,0,48,0,0,0,0,48
TR15,bristol_bay,red_king_crab,2015,female,156,0,0,0,40,0,1,0,0,41
TR15,bristol_bay,red_king_crab,2015,female,157,0,0,0,23,0,0,0,1,24
TR15,bristol_bay,red_king_crab,2015,female,158,0,0,0,25,1,0,0,0,26
TR15,bristol_bay,red_king_crab,2015,female,159,0,0,0,13,0,0,0,0,13
TR15,bristol_bay,red_king_crab,2015,female,160,0,0,0,19,0,0,0,0,19
TR15,bristol_bay,red_king_crab,2015,female,161,0,0,0,12,0,0,0,0,12
TR15,bristol_bay,red_king_crab,2015,female,162,0,0,0,14,1,0,0,0,15
TR15,bristol_bay,red_king_crab,2015,female,163,0,0,0,9,0,0,0,0,9
TR15,bristol_bay,red_king_crab,2015,female,164,0,0,0,9,0,0,0,0,9
TR15,bristol_bay,red_king_crab,2015,female,165,0,0,0,7,0,0,0,0,7
TR15,bristol_bay,red_king_crab,2015,female,166,0,0,0,4,0,0,0,0,4
TR15,bristol_bay,red_king_crab,2015,female,167,0,0,0,5,0,0,0,0,5
TR15,bristol_bay,red_king_crab,2015,female,168,0,0,0,1,0,0,0,0,1
TR15,bristol_bay,red_king_crab,2015,female,169,0,0,0,2,0,0,0,0,2
TR15,bristol_bay,red_king_crab,2015,female,170,0,0,0,2,0,0,0,0,2
TR15,bristol_bay,red_king_crab,2015,female,171,0,0,0,2,0,0,0,0,2
TR15,bristol_bay,red_king_crab,2015,female,172,0,0,0,2,0,0,0,0,2
TR15,bristol_bay,red_king_crab,2015,female,174,0,0,0,1,0,0,0,0,1
TR15,bristol_bay,red_king_crab,2015,female,175,0,0,0,2,0,0,0,0,2
TR15,bristol_bay,red_king_crab,2015,female,177,0,0,0,1,0,0,0,0,1
TR15,bristol_bay,red_king_crab,2015,female,180,0,0,0,1,0,0,0,0,1
TR15,bristol_bay,red_king_crab,2015,female,187,0,0,0,1,0,0,0,0,1
TR15,bristol_bay,red_king_crab,2015,female,192,0,0,0,1,0,0,0,0,1
TR16,bristol_bay,red_king_crab,2016,female,51,0,0,0,1,0,0,0,0,1
TR16,bristol_bay,red_king_crab,2016,female,72,0,0,0,1,0,0,0,0,1
TR16,bristol_bay,red_king_crab,2016,female,74,0,0,0,1,0,0,0,0,1
TR16,bristol_bay,red_king_crab,2016,female,75,0,0,0,8,0,0,0,0,8
TR16,bristol_bay,red_king_crab,2016,female,76,0,0,0,2,0,0,0,0,2
TR16,bristol_bay,red_king_crab,2016,female,77,0,0,0,4,0,0,0,0,4
TR16,bristol_bay,red_king_crab,2016,female,78,0,0,0,13,0,0,0,0,13
TR16,bristol_bay,red_king_crab,2016,female,79,0,0,0,15,0,0,0,0,15
TR16,bristol_bay,red_king_crab,2016,female,80,0,0,0,9,0,0,0,0,9
TR16,bristol_bay,red_king_crab,2016,female,81,0,0,0,14,0,0,0,0,14
TR16,bristol_bay,red_king_crab,2016,female,82,0,0,0,18,0,0,0,1,19
TR16,bristol_bay,red_king_crab,2016,female,83,0,0,0,10,0,0,0,0,10
TR16,bristol_bay,red_king_crab,2016,female,84,0,0,0,19,0,0,0,0,19
TR16,bristol_bay,red_king_crab,2016,female,85,0,0,0,18,0,0,0,0,18
TR16,bristol_bay,red_king_crab,2016,female,86,0,0,0,25,1,0,0,0,26
TR16,bristol_bay,red_king_crab,2016,female,87,0,0,0,21,0,0,0,0,21
TR16,bristol_bay,red_king_crab,2016,female,88,0,0,0,21,0,0,0,0,21
TR16,bristol_bay,red_king_crab,2016,female,89,0,0,0,21,0,0,0,0,21
TR16,bristol_bay,red_king_crab,2016,female,90,0,0,0,26,0,0,0,0,26
TR16,bristol_bay,red_king_crab,2016,female,91,0,0,0,18,0,0,0,1,19
TR16,bristol_bay,red_king_crab,2016,female,92,0,0,0,25,0,0,0,1,26
TR16,bristol_bay,red_king_crab,2016,female,93,0,0,0,17,0,0,0,1,18
TR16,bristol_bay,red_king_crab,2016,female,94,0,0,0,18,0,0,0,3,21
TR16,bristol_bay,red_king_crab,2016,female,95,0,0,0,20,0,0,0,0,20
TR16,bristol_bay,red_king_crab,2016,female,96,0,0,0,19,0,0,0,0,19
TR16,bristol_bay,red_king_crab,2016,female,97,0,0,0,32,0,0,0,1,33
TR16,bristol_bay,red_king_crab,2016,female,98,0,0,0,30,0,0,0,0,30
TR16,bristol_bay,red_king_crab,2016,female,99,0,0,0,21,0,0,0,1,22
TR16,bristol_bay,red_king_crab,2016,female,100,0,0,0,38,0,0,0,4,42
TR16,bristol_bay,red_king_crab,2016,female,101,0,0,0,34,0,0,0,8,42
TR16,bristol_bay,red_king_crab,2016,female,102,0,0,0,30,0,0,0,3,33
TR16,bristol_bay,red_king_crab,2016,female,103,0,0,0,29,0,0,0,3,32
TR16,bristol_bay,red_king_crab,2016,female,104,0,0,0,48,0,0,0,5,53
TR16,bristol_bay,red_king_crab,2016,female,105,0,0,0,34,1,0,0,2,37
TR16,bristol_bay,red_king_crab,2016,female,106,0,0,0,40,0,0,0,3,43
TR16,bristol_bay,red_king_crab,2016,female,107,0,0,0,34,0,0,0,1,35
TR16,bristol_bay,red_king_crab,2016,female,108,0,0,0,62,0,0,0,2,64
TR16,bristol_bay,red_king_crab,2016,female,109,0,0,0,45,0,0,0,2,47
TR16,bristol_bay,red_king_crab,2016,female,110,0,0,0,78,0,0,0,4,82
TR16,bristol_bay,red_king_crab,2016,female,111,0,0,0,58,0,0,0,5,63
TR16,bristol_bay,red_king_crab,2016,female,112,0,0,0,71,0,0,0,2,73
TR16,bristol_bay,red_king_crab,2016,female,113,0,0,0,54,0,0,0,1,55
TR16,bristol_bay,red_king_crab,2016,female,114,0,0,0,93,0,0,0,5,98
TR16,bristol_bay,red_king_crab,2016,female,115,0,0,0,86,0,0,0,3,89
TR16,bristol_bay,red_king_crab,2016,female,116,0,0,0,102,0,0,0,4,106
TR16,bristol_bay,red_king_crab,2016,female,117,0,0,0,95,0,0,0,1,96
TR16,bristol_bay,red_king_crab,2016,female,118,0,0,0,154,0,0,0,4,158
TR16,bristol_bay,red_king_crab,2016,female,119,0,0,0,133,0,0,0,0,133
